sample_id,image_id,subset,object_name,label,score,prediction,selected_probe
2144,156704,adversarial,car,0,0.0005598710267804563,0,query_token_layer_35
2145,156704,adversarial,surfboard,0,0.0021245121024549007,0,query_token_layer_35
2146,156704,adversarial,kite,0,7.527968136855634e-06,0,query_token_layer_35
2147,156704,adversarial,umbrella,0,0.9391342401504517,0,query_token_layer_35
2148,156704,adversarial,handbag,1,0.9902569055557251,1,query_token_layer_35
2209,545353,adversarial,pizza,0,0.0011460372479632497,0,query_token_layer_35
2210,545353,adversarial,cup,0,0.0004108395369257778,0,query_token_layer_35
2211,545353,adversarial,person,0,4.757913120556623e-05,0,query_token_layer_35
2212,545353,adversarial,car,0,9.255491750082001e-05,0,query_token_layer_35
2213,545353,adversarial,sink,0,6.845629286544863e-06,0,query_token_layer_35
2214,545353,adversarial,bottle,1,0.9054677486419678,0,query_token_layer_35
2239,304819,adversarial,tv,0,6.292045145528391e-05,0,query_token_layer_35
2240,304819,adversarial,person,0,0.006862702313810587,0,query_token_layer_35
2241,304819,adversarial,cat,0,0.00016126078844536096,0,query_token_layer_35
2242,304819,adversarial,couch,0,1.3656171176990028e-05,0,query_token_layer_35
2243,304819,adversarial,laptop,0,1.7762147763278335e-05,0,query_token_layer_35
2244,304819,adversarial,keyboard,0,1.0452854439790826e-05,0,query_token_layer_35
2294,390157,adversarial,cup,1,0.9982524514198303,1,query_token_layer_35
2295,390157,adversarial,person,0,0.00040743814315646887,0,query_token_layer_35
2296,390157,adversarial,car,0,6.659753125859424e-05,0,query_token_layer_35
2297,390157,adversarial,bottle,0,0.006627590861171484,0,query_token_layer_35
2298,390157,adversarial,spoon,0,0.00021535149426199496,0,query_token_layer_35
2347,477598,adversarial,dog,0,5.658420195686631e-05,0,query_token_layer_35
2348,477598,adversarial,car,0,7.886232197051868e-05,0,query_token_layer_35
2350,477598,adversarial,dining table,0,3.738115992746316e-05,0,query_token_layer_35
2351,477598,adversarial,frisbee,0,0.003945320378988981,0,query_token_layer_35
2352,477598,adversarial,orange,0,8.22419606265612e-05,0,query_token_layer_35
2372,325347,adversarial,handbag,0,0.021599043160676956,0,query_token_layer_35
2373,325347,adversarial,person,0,0.00024039519485086203,0,query_token_layer_35
2374,325347,adversarial,car,0,0.0001373349950881675,0,query_token_layer_35
2375,325347,adversarial,sports ball,0,0.00022113177692517638,0,query_token_layer_35
2376,325347,adversarial,baseball glove,0,0.00025074914447031915,0,query_token_layer_35
2378,256906,adversarial,backpack,1,0.875349223613739,0,query_token_layer_35
2379,256906,adversarial,person,0,0.00012471269292291254,0,query_token_layer_35
2380,256906,adversarial,dining table,0,6.227879202924669e-05,0,query_token_layer_35
2382,256906,adversarial,motorcycle,0,1.2481348676374182e-05,0,query_token_layer_35
2395,288576,adversarial,person,0,1.0852868399524596e-05,0,query_token_layer_35
2396,288576,adversarial,car,0,5.053052518633194e-05,0,query_token_layer_35
2397,288576,adversarial,bicycle,0,0.0031275709625333548,0,query_token_layer_35
2398,288576,adversarial,motorcycle,0,4.687289037974551e-05,0,query_token_layer_35
2399,288576,adversarial,frisbee,0,0.00014527072198688984,0,query_token_layer_35
2400,288576,adversarial,dog,0,0.00015409807383548468,0,query_token_layer_35
2509,246928,adversarial,chair,0,0.015053972601890564,0,query_token_layer_35
2510,246928,adversarial,person,0,0.0001539181830594316,0,query_token_layer_35
2512,246928,adversarial,truck,0,0.00015557892038486898,0,query_token_layer_35
2513,246928,adversarial,bed,0,0.0010010174009948969,0,query_token_layer_35
2514,246928,adversarial,book,0,5.360908471629955e-05,0,query_token_layer_35
2545,163575,adversarial,dog,0,6.172579014673829e-05,0,query_token_layer_35
2546,163575,adversarial,car,0,6.511106039397418e-05,0,query_token_layer_35
2547,163575,adversarial,person,0,0.00010924492380581796,0,query_token_layer_35
2548,163575,adversarial,dining table,0,0.00016144417168106884,0,query_token_layer_35
2549,163575,adversarial,bed,0,0.00015488782082684338,0,query_token_layer_35
2550,163575,adversarial,book,0,3.6627625377150252e-06,0,query_token_layer_35
2581,562155,adversarial,person,0,7.677526809857227e-06,0,query_token_layer_35
2582,562155,adversarial,dining table,0,2.7151852918905206e-05,0,query_token_layer_35
2583,562155,adversarial,car,0,3.101936090388335e-05,0,query_token_layer_35
2584,562155,adversarial,truck,0,8.546189928893e-05,0,query_token_layer_35
2585,562155,adversarial,tie,0,8.33367885206826e-05,0,query_token_layer_35
2586,562155,adversarial,cup,0,5.5063010222511366e-05,0,query_token_layer_35
2617,222118,adversarial,person,0,9.989265890908428e-06,0,query_token_layer_35
2618,222118,adversarial,car,0,0.00023231154773384333,0,query_token_layer_35
2619,222118,adversarial,suitcase,0,0.037883032113313675,0,query_token_layer_35
2620,222118,adversarial,backpack,1,0.9973927736282349,1,query_token_layer_35
2621,222118,adversarial,handbag,0,0.269172728061676,0,query_token_layer_35
2622,222118,adversarial,dining table,0,3.227010165574029e-05,0,query_token_layer_35
2623,514292,adversarial,book,0,3.060418021050282e-05,0,query_token_layer_35
2624,514292,adversarial,person,0,0.0001013630026136525,0,query_token_layer_35
2625,514292,adversarial,teddy bear,0,4.08064170187572e-06,0,query_token_layer_35
2626,514292,adversarial,bed,0,0.0002030709874816239,0,query_token_layer_35
2628,514292,adversarial,couch,0,0.0002456513175275177,0,query_token_layer_35
2642,429706,adversarial,dining table,0,0.00029239384457468987,0,query_token_layer_35
2643,429706,adversarial,backpack,0,0.279184490442276,0,query_token_layer_35
2644,429706,adversarial,skis,0,8.684901695232838e-05,0,query_token_layer_35
2645,429706,adversarial,person,0,1.0596824722597376e-05,0,query_token_layer_35
2646,429706,adversarial,car,0,0.0003632799780461937,0,query_token_layer_35
2683,191964,adversarial,keyboard,0,3.0537541988451267e-06,0,query_token_layer_35
2684,191964,adversarial,dining table,0,2.845613744284492e-05,0,query_token_layer_35
2685,191964,adversarial,orange,0,2.5959103311379295e-08,0,query_token_layer_35
2686,191964,adversarial,person,0,5.925847653998062e-05,0,query_token_layer_35
2687,191964,adversarial,cat,0,4.442781573743559e-06,0,query_token_layer_35
2688,191964,adversarial,couch,0,8.796468137006741e-06,0,query_token_layer_35
2720,367528,adversarial,spoon,0,6.213647429831326e-05,0,query_token_layer_35
2721,367528,adversarial,person,0,0.0003548288659658283,0,query_token_layer_35
2722,367528,adversarial,car,0,8.780943608144298e-05,0,query_token_layer_35
2724,367528,adversarial,couch,0,6.556985317729414e-05,0,query_token_layer_35
2737,50627,adversarial,baseball glove,0,0.1846262514591217,0,query_token_layer_35
2738,50627,adversarial,dog,0,4.505302058532834e-05,0,query_token_layer_35
2739,50627,adversarial,person,0,5.394972686190158e-05,0,query_token_layer_35
2740,50627,adversarial,car,0,0.0001491052535129711,0,query_token_layer_35
2741,50627,adversarial,sports ball,0,0.0016389850061386824,0,query_token_layer_35
2742,50627,adversarial,tennis racket,0,0.00010650530748534948,0,query_token_layer_35
2743,233426,adversarial,vase,0,0.000381561869289726,0,query_token_layer_35
2745,233426,adversarial,potted plant,1,0.9506919384002686,0,query_token_layer_35
2746,233426,adversarial,person,0,0.0005241897306405008,0,query_token_layer_35
2747,233426,adversarial,dining table,1,0.9677236676216125,0,query_token_layer_35
2748,233426,adversarial,cup,0,1.3792788195132744e-05,0,query_token_layer_35
2779,79213,adversarial,person,0,0.00012151661940151826,0,query_token_layer_35
2780,79213,adversarial,car,0,0.0001133877012762241,0,query_token_layer_35
2781,79213,adversarial,couch,0,0.27535685896873474,0,query_token_layer_35
2783,79213,adversarial,remote,0,0.04962979257106781,0,query_token_layer_35
2784,79213,adversarial,tv,0,0.00018825908773578703,0,query_token_layer_35
2803,575355,adversarial,chair,0,0.9521322846412659,0,query_token_layer_35
2804,575355,adversarial,person,0,0.0002913758798968047,0,query_token_layer_35
2805,575355,adversarial,bench,0,0.989538848400116,1,query_token_layer_35
2806,575355,adversarial,backpack,0,8.967079338617623e-05,0,query_token_layer_35
2807,575355,adversarial,dining table,0,0.3204594552516937,0,query_token_layer_35
2808,575355,adversarial,cup,0,2.9162871214793995e-05,0,query_token_layer_35
2809,396068,adversarial,tv,0,0.00017832058074418455,0,query_token_layer_35
2810,396068,adversarial,dining table,0,6.484839832410216e-05,0,query_token_layer_35
2811,396068,adversarial,person,0,2.292037970619276e-05,0,query_token_layer_35
2812,396068,adversarial,car,0,8.834806067170575e-05,0,query_token_layer_35
2813,396068,adversarial,remote,0,0.00019217911176383495,0,query_token_layer_35
2814,396068,adversarial,couch,0,0.00046918081352487206,0,query_token_layer_35
2875,8749,adversarial,pizza,0,7.280537101905793e-05,0,query_token_layer_35
2876,8749,adversarial,person,0,0.0006901753949932754,0,query_token_layer_35
2879,8749,adversarial,dining table,0,0.011115961708128452,0,query_token_layer_35
2880,8749,adversarial,chair,0,1.0068120900541544e-05,0,query_token_layer_35
2911,190788,adversarial,person,0,0.0010122295934706926,0,query_token_layer_35
2912,190788,adversarial,car,0,4.4156207877676934e-05,0,query_token_layer_35
2913,190788,adversarial,dining table,0,0.003099696943536401,0,query_token_layer_35
2915,190788,adversarial,knife,0,0.9853106737136841,1,query_token_layer_35
2916,190788,adversarial,spoon,0,0.0022382873576134443,0,query_token_layer_35
2935,235203,adversarial,person,0,0.00016176575445570052,0,query_token_layer_35
2936,235203,adversarial,car,0,3.320023097330704e-05,0,query_token_layer_35
2938,235203,adversarial,tv,0,4.584427733789198e-05,0,query_token_layer_35
2940,235203,adversarial,book,0,8.469840395264328e-06,0,query_token_layer_35
2941,468997,adversarial,baseball glove,0,0.04802227020263672,0,query_token_layer_35
2942,468997,adversarial,dog,0,0.00020774103177245706,0,query_token_layer_35
2943,468997,adversarial,person,0,4.106704000150785e-05,0,query_token_layer_35
2944,468997,adversarial,car,0,0.0003464672190602869,0,query_token_layer_35
2946,468997,adversarial,tennis racket,0,0.0002528731420170516,0,query_token_layer_35
2960,3845,adversarial,bowl,0,4.963230458088219e-05,0,query_token_layer_35
2961,3845,adversarial,broccoli,0,0.0002677908050827682,0,query_token_layer_35
2962,3845,adversarial,knife,1,0.9501277804374695,0,query_token_layer_35
2963,3845,adversarial,fork,0,9.691215382190421e-05,0,query_token_layer_35
2964,3845,adversarial,person,0,0.0001353917468804866,0,query_token_layer_35
2977,497599,adversarial,chair,0,0.008507621474564075,0,query_token_layer_35
2978,497599,adversarial,couch,0,1.1648849977063946e-05,0,query_token_layer_35
2979,497599,adversarial,person,0,7.155031198635697e-05,0,query_token_layer_35
2980,497599,adversarial,car,0,0.00015546547365374863,0,query_token_layer_35
2981,497599,adversarial,laptop,0,0.00023525109281763434,0,query_token_layer_35
2982,497599,adversarial,tv,0,1.5908148270682432e-05,0,query_token_layer_35
2989,361430,adversarial,bowl,0,0.9921364784240723,1,query_token_layer_35
2990,361430,adversarial,cup,0,0.000124655372928828,0,query_token_layer_35
2991,361430,adversarial,broccoli,0,0.0003598325129132718,0,query_token_layer_35
2992,361430,adversarial,dining table,0,1.7425960322725587e-05,0,query_token_layer_35
2993,361430,adversarial,spoon,0,0.0006293350015766919,0,query_token_layer_35
2994,361430,adversarial,bottle,0,0.00031307575409300625,0,query_token_layer_35
2995,277289,adversarial,tv,0,9.372131898999214e-05,0,query_token_layer_35
2996,277289,adversarial,person,0,2.744142329902388e-05,0,query_token_layer_35
2998,277289,adversarial,cup,1,0.9381186366081238,0,query_token_layer_35
2999,277289,adversarial,couch,0,0.006857539992779493,0,query_token_layer_35
3000,277289,adversarial,chair,0,0.20842337608337402,0,query_token_layer_35
1,310196,popular,snowboard,0,6.29697969998233e-05,0,query_token_layer_35
2,310196,popular,dining table,0,2.386617416050285e-05,0,query_token_layer_35
3,310196,popular,person,0,8.887262811185792e-05,0,query_token_layer_35
4,310196,popular,car,0,0.00021843629656359553,0,query_token_layer_35
5,310196,popular,skis,0,5.376607532525668e-06,0,query_token_layer_35
6,310196,popular,chair,0,1.2913157661387231e-05,0,query_token_layer_35
13,429109,popular,person,0,0.03279656916856766,0,query_token_layer_35
14,429109,popular,dining table,0,0.00015156045265030116,0,query_token_layer_35
15,429109,popular,bicycle,0,0.0050679645501077175,0,query_token_layer_35
16,429109,popular,chair,0,3.5746309094975004e-06,0,query_token_layer_35
17,429109,popular,car,0,0.009112698026001453,0,query_token_layer_35
18,429109,popular,cup,0,1.8082972019328736e-05,0,query_token_layer_35
25,458338,popular,traffic light,0,0.0008271654369309545,0,query_token_layer_35
26,458338,popular,dining table,0,0.00031013114494271576,0,query_token_layer_35
27,458338,popular,person,0,0.013749663718044758,0,query_token_layer_35
28,458338,popular,chair,0,3.4862638131016865e-05,0,query_token_layer_35
29,458338,popular,car,0,0.000534486782271415,0,query_token_layer_35
30,458338,popular,cup,0,4.126377461943775e-06,0,query_token_layer_35
55,17708,popular,bird,0,6.7528075305745e-05,0,query_token_layer_35
56,17708,popular,dining table,0,7.499103958252817e-05,0,query_token_layer_35
57,17708,popular,person,0,0.003734485013410449,0,query_token_layer_35
58,17708,popular,car,0,0.00037644224357791245,0,query_token_layer_35
59,17708,popular,boat,0,2.143355959560722e-05,0,query_token_layer_35
60,17708,popular,chair,0,2.694934664759785e-06,0,query_token_layer_35
79,569839,popular,person,0,0.00019311887444928288,0,query_token_layer_35
80,569839,popular,car,0,8.596834231866524e-05,0,query_token_layer_35
82,569839,popular,bottle,0,2.6397434339742176e-05,0,query_token_layer_35
84,569839,popular,backpack,1,0.9958387613296509,1,query_token_layer_35
103,131115,popular,baseball glove,0,0.002952172188088298,0,query_token_layer_35
104,131115,popular,dining table,0,0.0001389725657645613,0,query_token_layer_35
105,131115,popular,person,0,3.66409367416054e-05,0,query_token_layer_35
106,131115,popular,car,0,0.0003542328195180744,0,query_token_layer_35
107,131115,popular,baseball bat,0,6.365389708662406e-05,0,query_token_layer_35
108,131115,popular,chair,0,0.385216623544693,0,query_token_layer_35
127,75591,popular,bed,0,0.21231383085250854,0,query_token_layer_35
128,75591,popular,person,0,0.00033944929600693285,0,query_token_layer_35
129,75591,popular,cat,0,0.0003183310618624091,0,query_token_layer_35
130,75591,popular,dining table,0,4.314748730394058e-05,0,query_token_layer_35
131,75591,popular,book,0,0.011013549752533436,0,query_token_layer_35
132,75591,popular,car,0,0.0001639203110244125,0,query_token_layer_35
163,140583,popular,truck,0,0.010609389282763004,0,query_token_layer_35
164,140583,popular,dining table,0,1.729132782202214e-05,0,query_token_layer_35
165,140583,popular,person,0,0.01996036246418953,0,query_token_layer_35
167,140583,popular,cow,0,5.755737220169976e-06,0,query_token_layer_35
168,140583,popular,chair,0,4.601338514476083e-05,0,query_token_layer_35
217,498759,popular,person,0,0.0010096239857375622,0,query_token_layer_35
218,498759,popular,dining table,0,3.221545921405777e-05,0,query_token_layer_35
219,498759,popular,skateboard,0,0.0001200745246023871,0,query_token_layer_35
220,498759,popular,chair,0,5.453968697111122e-05,0,query_token_layer_35
221,498759,popular,car,0,0.0002567465999163687,0,query_token_layer_35
222,498759,popular,cup,0,0.00013277730613481253,0,query_token_layer_35
223,360600,popular,person,0,0.00036198340239934623,0,query_token_layer_35
224,360600,popular,dining table,0,1.9652225091704167e-05,0,query_token_layer_35
225,360600,popular,fork,0,0.9065322279930115,0,query_token_layer_35
226,360600,popular,car,0,9.939109440892935e-05,0,query_token_layer_35
227,360600,popular,knife,0,0.0007285039755515754,0,query_token_layer_35
228,360600,popular,chair,0,4.69816368422471e-05,0,query_token_layer_35
229,31773,popular,tv,1,0.9919593930244446,1,query_token_layer_35
230,31773,popular,car,0,2.990948451042641e-05,0,query_token_layer_35
231,31773,popular,person,0,0.00025984752574004233,0,query_token_layer_35
232,31773,popular,chair,1,0.01484616193920374,0,query_token_layer_35
234,31773,popular,cup,0,1.2249657629581634e-05,0,query_token_layer_35
236,500257,popular,dining table,0,4.114701005164534e-05,0,query_token_layer_35
238,500257,popular,car,0,7.860072400944773e-06,0,query_token_layer_35
239,500257,popular,person,0,0.0008966650348156691,0,query_token_layer_35
240,500257,popular,chair,0,4.879899734078208e-06,0,query_token_layer_35
253,565941,popular,person,0,6.30780341452919e-05,0,query_token_layer_35
254,565941,popular,car,0,9.248989226762205e-05,0,query_token_layer_35
255,565941,popular,bottle,0,0.009146378375589848,0,query_token_layer_35
256,565941,popular,backpack,0,2.3117419914342463e-05,0,query_token_layer_35
257,565941,popular,dining table,0,0.8470128774642944,0,query_token_layer_35
258,565941,popular,handbag,0,4.6953056880738586e-05,0,query_token_layer_35
307,437347,popular,baseball glove,0,0.002861988265067339,0,query_token_layer_35
308,437347,popular,dining table,0,0.00015834545774850994,0,query_token_layer_35
309,437347,popular,person,0,0.0004889157717116177,0,query_token_layer_35
310,437347,popular,car,0,5.3658699471270666e-05,0,query_token_layer_35
311,437347,popular,sports ball,0,0.9775087833404541,1,query_token_layer_35
312,437347,popular,chair,0,0.00011637487477855757,0,query_token_layer_35
313,354229,popular,person,0,0.12912830710411072,0,query_token_layer_35
314,354229,popular,dining table,0,5.891740875085816e-05,0,query_token_layer_35
315,354229,popular,car,0,0.003635425353422761,0,query_token_layer_35
316,354229,popular,chair,0,9.695180779090151e-06,0,query_token_layer_35
317,354229,popular,bus,0,0.0002072155912173912,0,query_token_layer_35
318,354229,popular,cup,0,8.809054997982457e-05,0,query_token_layer_35
319,538236,popular,person,0,0.14087466895580292,0,query_token_layer_35
320,538236,popular,car,0,0.00015067352796904743,0,query_token_layer_35
321,538236,popular,dining table,0,0.16528360545635223,0,query_token_layer_35
322,538236,popular,chair,0,2.848649091902189e-05,0,query_token_layer_35
323,538236,popular,handbag,0,0.9002159237861633,0,query_token_layer_35
324,538236,popular,cup,0,2.301805216120556e-05,0,query_token_layer_35
325,236865,popular,person,0,7.2419538810208905e-06,0,query_token_layer_35
326,236865,popular,dining table,0,0.00010445499356137589,0,query_token_layer_35
327,236865,popular,orange,0,0.00010779804870253429,0,query_token_layer_35
328,236865,popular,chair,0,0.00015384085418190807,0,query_token_layer_35
329,236865,popular,car,0,0.0002761587093118578,0,query_token_layer_35
330,236865,popular,cup,0,5.775113822892308e-05,0,query_token_layer_35
337,60213,popular,backpack,0,0.06227667257189751,0,query_token_layer_35
338,60213,popular,person,0,0.00016629720630589873,0,query_token_layer_35
339,60213,popular,bed,0,0.00010789625957841054,0,query_token_layer_35
340,60213,popular,dining table,0,0.00019812886603176594,0,query_token_layer_35
341,60213,popular,book,0,4.675577201851411e-06,0,query_token_layer_35
342,60213,popular,car,0,0.0001802583283279091,0,query_token_layer_35
349,84447,popular,person,0,0.00019239491666667163,0,query_token_layer_35
350,84447,popular,dining table,0,1.7363076040055603e-05,0,query_token_layer_35
351,84447,popular,motorcycle,0,0.00011155177344335243,0,query_token_layer_35
352,84447,popular,car,0,0.00012742994294967502,0,query_token_layer_35
354,84447,popular,chair,0,8.070647163549438e-05,0,query_token_layer_35
361,575755,popular,sandwich,0,8.101845742203295e-05,0,query_token_layer_35
362,575755,popular,person,0,0.0004125581181142479,0,query_token_layer_35
363,575755,popular,carrot,0,0.14928172528743744,0,query_token_layer_35
364,575755,popular,car,0,0.0002690927649382502,0,query_token_layer_35
365,575755,popular,broccoli,0,4.353059011918958e-06,0,query_token_layer_35
366,575755,popular,chair,1,0.8258006572723389,0,query_token_layer_35
391,170365,popular,sink,0,0.0007684426964260638,0,query_token_layer_35
392,170365,popular,person,0,0.00014230029773898423,0,query_token_layer_35
393,170365,popular,potted plant,0,1.6364107068511657e-05,0,query_token_layer_35
394,170365,popular,dining table,0,4.4739528675563633e-05,0,query_token_layer_35
395,170365,popular,toilet,0,3.403721711947583e-05,0,query_token_layer_35
396,170365,popular,car,0,3.591198401409201e-05,0,query_token_layer_35
439,231589,popular,chair,0,0.006119308993220329,0,query_token_layer_35
440,231589,popular,dining table,0,0.00015832734061405063,0,query_token_layer_35
441,231589,popular,person,0,4.654644271795405e-06,0,query_token_layer_35
442,231589,popular,car,0,9.548626985633746e-05,0,query_token_layer_35
444,231589,popular,cup,0,6.036762715666555e-05,0,query_token_layer_35
470,332625,popular,dining table,0,1.4493411981675308e-05,0,query_token_layer_35
471,332625,popular,person,0,0.000235544444876723,0,query_token_layer_35
472,332625,popular,car,0,7.176336657721549e-05,0,query_token_layer_35
473,332625,popular,airplane,0,0.01058977097272873,0,query_token_layer_35
474,332625,popular,cup,0,5.848514410899952e-05,0,query_token_layer_35
547,81336,popular,traffic light,0,0.002665995853021741,0,query_token_layer_35
548,81336,popular,dining table,0,0.000136611532070674,0,query_token_layer_35
550,81336,popular,chair,0,1.7846705304691568e-05,0,query_token_layer_35
551,81336,popular,person,0,0.01174011267721653,0,query_token_layer_35
552,81336,popular,cup,0,4.218095909891417e-06,0,query_token_layer_35
632,572075,popular,person,0,8.63894383655861e-05,0,query_token_layer_35
633,572075,popular,toilet,0,0.0009214722667820752,0,query_token_layer_35
634,572075,popular,dining table,0,5.3625964937964454e-05,0,query_token_layer_35
635,572075,popular,cat,0,1.5438650734722614e-05,0,query_token_layer_35
636,572075,popular,car,0,8.28352403914323e-06,0,query_token_layer_35
639,387098,popular,laptop,0,0.0005901544354856014,0,query_token_layer_35
640,387098,popular,car,0,7.340035517700016e-05,0,query_token_layer_35
642,387098,popular,chair,0,3.0695794066559756e-06,0,query_token_layer_35
691,366141,popular,tv,0,0.00014061856199987233,0,query_token_layer_35
692,366141,popular,person,0,6.507617854367709e-06,0,query_token_layer_35
693,366141,popular,couch,0,0.0008683011401444674,0,query_token_layer_35
694,366141,popular,car,0,2.5508184990030713e-05,0,query_token_layer_35
695,366141,popular,dining table,0,1.7902599211083725e-05,0,query_token_layer_35
696,366141,popular,cup,0,0.019037894904613495,0,query_token_layer_35
781,369541,popular,dog,0,0.00057744060177356,0,query_token_layer_35
782,369541,popular,dining table,0,8.52155644679442e-05,0,query_token_layer_35
783,369541,popular,person,0,0.0004663327999878675,0,query_token_layer_35
784,369541,popular,car,0,0.00015650721616111696,0,query_token_layer_35
785,369541,popular,frisbee,0,0.0013258095132187009,0,query_token_layer_35
786,369541,popular,chair,0,1.097400308935903e-05,0,query_token_layer_35
787,7795,popular,clock,0,0.038067109882831573,0,query_token_layer_35
788,7795,popular,person,0,0.00026911942404694855,0,query_token_layer_35
789,7795,popular,bed,0,0.0006450787768699229,0,query_token_layer_35
790,7795,popular,dining table,0,6.298023799899966e-05,0,query_token_layer_35
792,7795,popular,car,0,0.0006376587552949786,0,query_token_layer_35
805,102439,popular,tv,0,0.0005146177718415856,0,query_token_layer_35
806,102439,popular,dining table,0,4.473466833587736e-05,0,query_token_layer_35
808,102439,popular,car,0,3.663863390102051e-05,0,query_token_layer_35
809,102439,popular,remote,0,0.0021956458222121,0,query_token_layer_35
810,102439,popular,chair,0,1.2221710676385555e-05,0,query_token_layer_35
835,300876,popular,person,0,0.0001402252964908257,0,query_token_layer_35
836,300876,popular,car,0,0.00027166257495991886,0,query_token_layer_35
838,300876,popular,backpack,1,0.21217288076877594,0,query_token_layer_35
839,300876,popular,bowl,0,0.9476398229598999,0,query_token_layer_35
840,300876,popular,truck,0,6.599962944164872e-05,0,query_token_layer_35
841,443240,popular,tv,0,1.4729089343745727e-05,0,query_token_layer_35
842,443240,popular,person,0,7.876745257817674e-06,0,query_token_layer_35
844,443240,popular,dining table,0,0.00015288623399101198,0,query_token_layer_35
845,443240,popular,couch,0,0.004605707712471485,0,query_token_layer_35
846,443240,popular,car,0,8.09488701634109e-05,0,query_token_layer_35
913,539251,popular,sink,0,0.0062334975227713585,0,query_token_layer_35
914,539251,popular,dining table,0,0.00020752957789227366,0,query_token_layer_35
915,539251,popular,person,0,3.5697253224498127e-06,0,query_token_layer_35
916,539251,popular,car,0,0.00011624056787695736,0,query_token_layer_35
917,539251,popular,potted plant,0,0.2253602296113968,0,query_token_layer_35
918,539251,popular,chair,1,0.969894289970398,0,query_token_layer_35
961,419453,popular,person,0,3.973073944507632e-06,0,query_token_layer_35
962,419453,popular,dining table,0,3.7892394175287336e-05,0,query_token_layer_35
963,419453,popular,sports ball,0,0.00015243134112097323,0,query_token_layer_35
964,419453,popular,car,0,1.8737431446425035e-06,0,query_token_layer_35
965,419453,popular,umbrella,0,0.00034993901499547064,0,query_token_layer_35
966,419453,popular,chair,0,0.15138974785804749,0,query_token_layer_35
997,468934,popular,banana,0,3.373468280187808e-05,0,query_token_layer_35
998,468934,popular,car,0,5.402875831350684e-05,0,query_token_layer_35
1000,468934,popular,chair,0,0.0007594721973873675,0,query_token_layer_35
1001,468934,popular,fork,0,0.00018400709086563438,0,query_token_layer_35
1002,468934,popular,cup,0,0.0003973013663198799,0,query_token_layer_35
1003,189694,popular,sink,0,0.00026993584469892085,0,query_token_layer_35
1004,189694,popular,dining table,0,0.00011551372881513089,0,query_token_layer_35
1005,189694,popular,person,0,4.243413968652021e-06,0,query_token_layer_35
1006,189694,popular,car,0,8.189753134502098e-05,0,query_token_layer_35
1007,189694,popular,bottle,0,0.883267879486084,0,query_token_layer_35
1008,189694,popular,chair,0,0.00012706193956546485,0,query_token_layer_35
1033,506178,popular,person,0,0.000510747660882771,0,query_token_layer_35
1034,506178,popular,dining table,0,0.0003876678820233792,0,query_token_layer_35
1035,506178,popular,bed,0,0.003275187686085701,0,query_token_layer_35
1036,506178,popular,car,0,0.0003433292731642723,0,query_token_layer_35
1037,506178,popular,remote,0,0.2988285422325134,0,query_token_layer_35
1038,506178,popular,chair,0,0.11222727596759796,0,query_token_layer_35
1039,249720,popular,backpack,0,0.9931875467300415,1,query_token_layer_35
1040,249720,popular,dining table,0,4.218899630359374e-05,0,query_token_layer_35
1041,249720,popular,person,0,0.002657069591805339,0,query_token_layer_35
1042,249720,popular,chair,0,3.641625153250061e-05,0,query_token_layer_35
1044,249720,popular,cup,0,9.096084454540687e-07,0,query_token_layer_35
1063,278771,popular,person,0,2.286183189426083e-05,0,query_token_layer_35
1064,278771,popular,dining table,0,9.390005288878456e-05,0,query_token_layer_35
1065,278771,popular,sports ball,0,8.18737898953259e-05,0,query_token_layer_35
1066,278771,popular,car,0,0.0005335501627996564,0,query_token_layer_35
1067,278771,popular,bottle,0,0.1531844586133957,0,query_token_layer_35
1068,278771,popular,chair,0,0.0001517604396212846,0,query_token_layer_35
1135,246145,popular,chair,0,0.00014725305663887411,0,query_token_layer_35
1136,246145,popular,person,0,1.4032507351657841e-05,0,query_token_layer_35
1137,246145,popular,clock,0,0.00018268301209900528,0,query_token_layer_35
1138,246145,popular,car,0,3.620999996201135e-05,0,query_token_layer_35
1139,246145,popular,dining table,0,7.828739035176113e-05,0,query_token_layer_35
1140,246145,popular,cup,0,0.00012516361312009394,0,query_token_layer_35
1147,529668,popular,person,0,1.7952692360267974e-05,0,query_token_layer_35
1148,529668,popular,dining table,0,5.6782635510899127e-05,0,query_token_layer_35
1149,529668,popular,handbag,0,0.0014709584647789598,0,query_token_layer_35
1150,529668,popular,car,0,7.176987128332257e-05,0,query_token_layer_35
1151,529668,popular,cell phone,0,0.00036444078432396054,0,query_token_layer_35
1152,529668,popular,chair,0,0.00027799594681710005,0,query_token_layer_35
1153,376959,popular,chair,0,0.9763677716255188,1,query_token_layer_35
1154,376959,popular,car,0,0.00021615026344079524,0,query_token_layer_35
1155,376959,popular,person,0,1.4652078789367806e-05,0,query_token_layer_35
1156,376959,popular,cup,0,4.256060128682293e-05,0,query_token_layer_35
1157,376959,popular,cell phone,0,0.9365774989128113,0,query_token_layer_35
1158,376959,popular,bottle,0,0.00010922345973085612,0,query_token_layer_35
1207,124930,popular,person,0,3.14615317620337e-05,0,query_token_layer_35
1208,124930,popular,dining table,1,0.9571155905723572,0,query_token_layer_35
1210,124930,popular,car,0,0.0002719035546761006,0,query_token_layer_35
1211,124930,popular,spoon,0,0.8728666305541992,0,query_token_layer_35
1212,124930,popular,chair,0,8.70860822033137e-06,0,query_token_layer_35
